http://dbpedia.org/resource/Question_Object_File_Format	.quox, .quiz	Question Object File Format
http://dbpedia.org/resource/Office_Open_XML_file_formats	.docx, .docm	Office Open XML file formats
http://dbpedia.org/resource/Office_Open_XML_file_formats	.pptx, .pptm	Office Open XML file formats
http://dbpedia.org/resource/Office_Open_XML_file_formats	.xlsx, .xlsm	Office Open XML file formats
http://dbpedia.org/resource/ActivePresentation	.ppt, .pptx, .pps, .ppsx, .pptm, .ppsm, .apt, .aptm	ActivePresentation
http://dbpedia.org/resource/OpenDRIVE_(specification)	.xodr	OpenDRIVE (specification)
http://dbpedia.org/resource/Rpmsg	.rpmsg	Rpmsg
http://dbpedia.org/resource/Adobe_SWC_file	.swc	Adobe SWC file
http://dbpedia.org/resource/EGG_(file_compression)	.egg	EGG (file compression)
http://dbpedia.org/resource/QML	.qml	QML
http://dbpedia.org/resource/Twitter_Markup_Language	.tml	Twitter Markup Language
http://dbpedia.org/resource/CFS_(Compact_File_Set_file_format)	.cfs	CFS (Compact File Set file format)
http://dbpedia.org/resource/Apple_Disk_Image	.dmg, .smi, .img	Apple Disk Image
http://dbpedia.org/resource/RoadXML	.rnd	RoadXML
http://dbpedia.org/resource/Cache_manifest_in_HTML5	.appcache	Cache manifest in HTML5
http://dbpedia.org/resource/Microsoft_ASP.NET_Razor_view_engine	.CSHTML, .VBHTML	Microsoft ASP.NET Razor view engine
http://dbpedia.org/resource/Additive_Manufacturing_File_Format	.amf	Additive Manufacturing File Format
http://dbpedia.org/resource/Mallard_(documentation)	.page	Mallard (documentation)
http://dbpedia.org/resource/WTV_(Windows_Recorded_TV_Show)	.wtv	WTV (Windows Recorded TV Show)
http://dbpedia.org/resource/JSON-LD	.jsonld	JSON-LD
